group,cluster_id,image,label_count,cluster_has_positive,cluster_size,representative,positive_representative,score_to_representative
stage0,stage0_001996,images/0720_6/02743_1784432406042445_0.jpg,1,1,1,images/0720_6/02743_1784432406042445_0.jpg,images/0720_6/02743_1784432406042445_0.jpg,1.0
stage0,stage0_001997,images/0720_6/02749_1784434141796789_0.jpg,2,1,1,images/0720_6/02749_1784434141796789_0.jpg,images/0720_6/02749_1784434141796789_0.jpg,1.0
stage0,stage0_001998,images/0720_6/02753_1784434977013537_0.jpg,0,0,1,images/0720_6/02753_1784434977013537_0.jpg,images/0720_6/02753_1784434977013537_0.jpg,1.0
stage0,stage0_001999,images/0720_6/02754_1784435271606193_0.jpg,3,1,1,images/0720_6/02754_1784435271606193_0.jpg,images/0720_6/02754_1784435271606193_0.jpg,1.0
stage0,stage0_002000,images/0720_6/02755_1784435485428630_0.jpg,1,1,1,images/0720_6/02755_1784435485428630_0.jpg,images/0720_6/02755_1784435485428630_0.jpg,1.0
stage0,stage0_002001,images/0720_6/02756_1784436340330827_0.jpg,0,0,1,images/0720_6/02756_1784436340330827_0.jpg,images/0720_6/02756_1784436340330827_0.jpg,1.0
stage0,stage0_002002,images/0720_6/02757_1784436343361786_0.jpg,0,0,1,images/0720_6/02757_1784436343361786_0.jpg,images/0720_6/02757_1784436343361786_0.jpg,1.0
stage0,stage0_002003,images/0720_6/02758_1784436721173833_0.jpg,3,1,1,images/0720_6/02758_1784436721173833_0.jpg,images/0720_6/02758_1784436721173833_0.jpg,1.0
stage0,stage0_002004,images/0720_6/02759_1784436845189884_0.jpg,1,1,1,images/0720_6/02759_1784436845189884_0.jpg,images/0720_6/02759_1784436845189884_0.jpg,1.0
stage0,stage0_002005,images/0720_6/02760_1784436981315912_0.jpg,1,1,1,images/0720_6/02760_1784436981315912_0.jpg,images/0720_6/02760_1784436981315912_0.jpg,1.0
stage0,stage0_002006,images/0720_6/02764_1784437407594751_0.jpg,0,0,1,images/0720_6/02764_1784437407594751_0.jpg,images/0720_6/02764_1784437407594751_0.jpg,1.0
stage0,stage0_002007,images/0720_6/02773_1784437919683884_0.jpg,1,1,1,images/0720_6/02773_1784437919683884_0.jpg,images/0720_6/02773_1784437919683884_0.jpg,1.0
stage0,stage0_002008,images/0720_6/02774_1784437934541102_0.jpg,1,1,1,images/0720_6/02774_1784437934541102_0.jpg,images/0720_6/02774_1784437934541102_0.jpg,1.0
stage0,stage0_002009,images/0720_6/02802_1784438658284246_0.jpg,1,1,1,images/0720_6/02802_1784438658284246_0.jpg,images/0720_6/02802_1784438658284246_0.jpg,1.0
stage0,stage0_002010,images/0720_6/02803_1784438660697084_0.jpg,1,1,1,images/0720_6/02803_1784438660697084_0.jpg,images/0720_6/02803_1784438660697084_0.jpg,1.0
stage0,stage0_002011,images/0720_6/02804_1784438673345249_0.jpg,1,1,1,images/0720_6/02804_1784438673345249_0.jpg,images/0720_6/02804_1784438673345249_0.jpg,1.0
stage0,stage0_002012,images/0720_6/02805_1784438675940088_0.jpg,1,1,1,images/0720_6/02805_1784438675940088_0.jpg,images/0720_6/02805_1784438675940088_0.jpg,1.0
stage0,stage0_002013,images/0720_6/02809_1784438890659287_0.jpg,1,1,1,images/0720_6/02809_1784438890659287_0.jpg,images/0720_6/02809_1784438890659287_0.jpg,1.0
stage0,stage0_002014,images/0720_6/02813_1784438992557172_0.jpg,1,1,1,images/0720_6/02813_1784438992557172_0.jpg,images/0720_6/02813_1784438992557172_0.jpg,1.0
stage0,stage0_002015,images/0720_6/02814_1784439004747307_0.jpg,0,0,1,images/0720_6/02814_1784439004747307_0.jpg,images/0720_6/02814_1784439004747307_0.jpg,1.0
stage0,stage0_002016,images/0720_6/02818_1784439055740872_0.jpg,2,1,1,images/0720_6/02818_1784439055740872_0.jpg,images/0720_6/02818_1784439055740872_0.jpg,1.0
stage0,stage0_002017,images/0720_6/02819_1784439125261331_0.jpg,0,0,1,images/0720_6/02819_1784439125261331_0.jpg,images/0720_6/02819_1784439125261331_0.jpg,1.0
stage0,stage0_002018,images/0720_6/02825_1784439366079377_0.jpg,1,1,1,images/0720_6/02825_1784439366079377_0.jpg,images/0720_6/02825_1784439366079377_0.jpg,1.0
stage0,stage0_002019,images/0720_6/02826_1784439380888272_0.jpg,2,1,1,images/0720_6/02826_1784439380888272_0.jpg,images/0720_6/02826_1784439380888272_0.jpg,1.0
stage0,stage0_002020,images/0720_6/02834_1784440038748445_0.jpg,1,1,1,images/0720_6/02834_1784440038748445_0.jpg,images/0720_6/02834_1784440038748445_0.jpg,1.0
stage0,stage0_002021,images/0720_6/02835_1784440174301537_0.jpg,2,1,1,images/0720_6/02835_1784440174301537_0.jpg,images/0720_6/02835_1784440174301537_0.jpg,1.0
stage0,stage0_002022,images/0720_6/02836_1784440234550498_0.jpg,0,0,1,images/0720_6/02836_1784440234550498_0.jpg,images/0720_6/02836_1784440234550498_0.jpg,1.0
stage0,stage0_002023,images/0720_6/02843_1784440554966613_0.jpg,1,1,1,images/0720_6/02843_1784440554966613_0.jpg,images/0720_6/02843_1784440554966613_0.jpg,1.0
stage0,stage0_002024,images/0720_6/02844_1784440565936587_0.jpg,1,1,1,images/0720_6/02844_1784440565936587_0.jpg,images/0720_6/02844_1784440565936587_0.jpg,1.0
stage0,stage0_002025,images/0720_6/02845_1784440570027616_0.jpg,1,1,1,images/0720_6/02845_1784440570027616_0.jpg,images/0720_6/02845_1784440570027616_0.jpg,1.0
stage0,stage0_002026,images/0720_6/02846_1784440572661897_0.jpg,2,1,1,images/0720_6/02846_1784440572661897_0.jpg,images/0720_6/02846_1784440572661897_0.jpg,1.0
stage0,stage0_002027,images/0720_6/02847_1784440580973592_0.jpg,1,1,1,images/0720_6/02847_1784440580973592_0.jpg,images/0720_6/02847_1784440580973592_0.jpg,1.0
stage0,stage0_002028,images/0720_6/02848_1784440592307593_0.jpg,2,1,1,images/0720_6/02848_1784440592307593_0.jpg,images/0720_6/02848_1784440592307593_0.jpg,1.0
stage0,stage0_002029,images/0720_6/02849_1784440596013595_0.jpg,1,1,1,images/0720_6/02849_1784440596013595_0.jpg,images/0720_6/02849_1784440596013595_0.jpg,1.0
stage0,stage0_002030,images/0720_6/02853_1784440671215615_0.jpg,1,1,1,images/0720_6/02853_1784440671215615_0.jpg,images/0720_6/02853_1784440671215615_0.jpg,1.0
stage0,stage0_002031,images/0720_6/02854_1784440796584660_0.jpg,2,1,1,images/0720_6/02854_1784440796584660_0.jpg,images/0720_6/02854_1784440796584660_0.jpg,1.0
stage0,stage0_002032,images/0720_6/02855_1784440837048659_0.jpg,1,1,1,images/0720_6/02855_1784440837048659_0.jpg,images/0720_6/02855_1784440837048659_0.jpg,1.0
stage0,stage0_002033,images/0720_6/02856_1784440857062673_0.jpg,1,1,1,images/0720_6/02856_1784440857062673_0.jpg,images/0720_6/02856_1784440857062673_0.jpg,1.0
stage0,stage0_002034,images/0720_6/02857_1784440867285667_0.jpg,1,1,1,images/0720_6/02857_1784440867285667_0.jpg,images/0720_6/02857_1784440867285667_0.jpg,1.0
stage0,stage0_002035,images/0720_6/02858_1784440893752674_0.jpg,2,1,1,images/0720_6/02858_1784440893752674_0.jpg,images/0720_6/02858_1784440893752674_0.jpg,1.0
stage0,stage0_002036,images/0720_6/02862_1784441063451722_0.jpg,1,1,1,images/0720_6/02862_1784441063451722_0.jpg,images/0720_6/02862_1784441063451722_0.jpg,1.0
stage0,stage0_002037,images/0720_6/02863_1784441129076722_0.jpg,1,1,1,images/0720_6/02863_1784441129076722_0.jpg,images/0720_6/02863_1784441129076722_0.jpg,1.0
stage0,stage0_002038,images/0720_6/02870_1784441249694746_0.jpg,1,1,1,images/0720_6/02870_1784441249694746_0.jpg,images/0720_6/02870_1784441249694746_0.jpg,1.0
stage0,stage0_002039,images/0720_6/02873_1784441476301792_0.jpg,0,0,1,images/0720_6/02873_1784441476301792_0.jpg,images/0720_6/02873_1784441476301792_0.jpg,1.0
stage0,stage0_002040,images/0720_6/02874_1784441485112834_0.jpg,1,1,1,images/0720_6/02874_1784441485112834_0.jpg,images/0720_6/02874_1784441485112834_0.jpg,1.0
stage0,stage0_002041,images/0720_6/02875_1784441584781808_0.jpg,1,1,1,images/0720_6/02875_1784441584781808_0.jpg,images/0720_6/02875_1784441584781808_0.jpg,1.0
stage0,stage0_002042,images/0720_6/02876_1784441595732914_0.jpg,3,1,1,images/0720_6/02876_1784441595732914_0.jpg,images/0720_6/02876_1784441595732914_0.jpg,1.0
stage0,stage0_002043,images/0720_6/02879_1784441636011873_0.jpg,1,1,1,images/0720_6/02879_1784441636011873_0.jpg,images/0720_6/02879_1784441636011873_0.jpg,1.0
stage0,stage0_002044,images/0720_6/02880_1784441655881915_0.jpg,1,1,1,images/0720_6/02880_1784441655881915_0.jpg,images/0720_6/02880_1784441655881915_0.jpg,1.0
stage0,stage0_002045,images/0720_6/02886_1784442020352888_0.jpg,1,1,1,images/0720_6/02886_1784442020352888_0.jpg,images/0720_6/02886_1784442020352888_0.jpg,1.0
stage0,stage0_002046,images/0720_6/02887_1784442028980976_0.jpg,1,1,1,images/0720_6/02887_1784442028980976_0.jpg,images/0720_6/02887_1784442028980976_0.jpg,1.0
stage0,stage0_002047,images/0720_6/02888_1784442035511892_0.jpg,1,1,1,images/0720_6/02888_1784442035511892_0.jpg,images/0720_6/02888_1784442035511892_0.jpg,1.0
stage0,stage0_002048,images/0720_6/02895_1784442110752906_0.jpg,2,1,1,images/0720_6/02895_1784442110752906_0.jpg,images/0720_6/02895_1784442110752906_0.jpg,1.0
stage0,stage0_002049,images/0720_6/02904_1784442345011061_0.jpg,1,1,1,images/0720_6/02904_1784442345011061_0.jpg,images/0720_6/02904_1784442345011061_0.jpg,1.0
stage0,stage0_002050,images/0720_6/02918_1784442917468212_0.jpg,0,0,1,images/0720_6/02918_1784442917468212_0.jpg,images/0720_6/02918_1784442917468212_0.jpg,1.0
stage0,stage0_002051,images/0720_6/02919_1784442986663082_0.jpg,1,1,1,images/0720_6/02919_1784442986663082_0.jpg,images/0720_6/02919_1784442986663082_0.jpg,1.0
stage0,stage0_002052,images/0720_6/02923_1784443182130119_0.jpg,1,1,1,images/0720_6/02923_1784443182130119_0.jpg,images/0720_6/02923_1784443182130119_0.jpg,1.0
stage0,stage0_002053,images/0720_6/02929_1784443438240945_0.jpg,1,1,1,images/0720_6/02929_1784443438240945_0.jpg,images/0720_6/02929_1784443438240945_0.jpg,1.0
stage0,stage0_002054,images/0720_6/02936_1784443964212489_0.jpg,2,1,1,images/0720_6/02936_1784443964212489_0.jpg,images/0720_6/02936_1784443964212489_0.jpg,1.0
stage0,stage0_002055,images/0720_6/02943_1784444052933275_0.jpg,1,1,1,images/0720_6/02943_1784444052933275_0.jpg,images/0720_6/02943_1784444052933275_0.jpg,1.0
stage0,stage0_002056,images/0720_6/02944_1784444093299524_0.jpg,1,1,1,images/0720_6/02944_1784444093299524_0.jpg,images/0720_6/02944_1784444093299524_0.jpg,1.0
stage0,stage0_002057,images/0720_6/02955_1784444581193966_0.jpg,1,1,1,images/0720_6/02955_1784444581193966_0.jpg,images/0720_6/02955_1784444581193966_0.jpg,1.0
stage0,stage0_002058,images/0720_6/02961_1784444701672403_0.jpg,1,1,1,images/0720_6/02961_1784444701672403_0.jpg,images/0720_6/02961_1784444701672403_0.jpg,1.0
stage0,stage0_002059,images/0720_6/02967_1784444913155445_0.jpg,1,1,1,images/0720_6/02967_1784444913155445_0.jpg,images/0720_6/02967_1784444913155445_0.jpg,1.0
stage0,stage0_002060,images/0720_6/02971_1784444966928756_0.jpg,1,1,1,images/0720_6/02971_1784444966928756_0.jpg,images/0720_6/02971_1784444966928756_0.jpg,1.0
stage0,stage0_002061,images/0720_6/02974_1784444997005764_0.jpg,1,1,1,images/0720_6/02974_1784444997005764_0.jpg,images/0720_6/02974_1784444997005764_0.jpg,1.0
stage0,stage0_002062,images/0720_6/02978_1784445124677489_0.jpg,1,1,1,images/0720_6/02978_1784445124677489_0.jpg,images/0720_6/02978_1784445124677489_0.jpg,1.0
stage0,stage0_002063,images/0720_6/02979_1784445177961811_0.jpg,0,0,1,images/0720_6/02979_1784445177961811_0.jpg,images/0720_6/02979_1784445177961811_0.jpg,1.0
stage0,stage0_002064,images/0720_6/02988_1784445342613532_0.jpg,1,1,1,images/0720_6/02988_1784445342613532_0.jpg,images/0720_6/02988_1784445342613532_0.jpg,1.0
stage0,stage0_002065,images/0720_6/02992_1784445387579540_0.jpg,1,1,1,images/0720_6/02992_1784445387579540_0.jpg,images/0720_6/02992_1784445387579540_0.jpg,1.0
stage0,stage0_002066,images/0720_6/02996_1784445404265872_0.jpg,1,1,1,images/0720_6/02996_1784445404265872_0.jpg,images/0720_6/02996_1784445404265872_0.jpg,1.0
stage0,stage0_002067,images/0720_6/02997_1784445508495564_0.jpg,1,1,1,images/0720_6/02997_1784445508495564_0.jpg,images/0720_6/02997_1784445508495564_0.jpg,1.0
stage0,stage0_002068,images/0720_7/03009_1784445690364948_0.jpg,1,1,1,images/0720_7/03009_1784445690364948_0.jpg,images/0720_7/03009_1784445690364948_0.jpg,1.0
stage0,stage0_002069,images/0720_7/03019_1784446084890678_0.jpg,1,1,1,images/0720_7/03019_1784446084890678_0.jpg,images/0720_7/03019_1784446084890678_0.jpg,1.0
stage0,stage0_002070,images/0720_7/03023_1784446312524112_0.jpg,1,1,1,images/0720_7/03023_1784446312524112_0.jpg,images/0720_7/03023_1784446312524112_0.jpg,1.0
stage0,stage0_002071,images/0720_7/03026_1784446625943000_0.jpg,1,1,1,images/0720_7/03026_1784446625943000_0.jpg,images/0720_7/03026_1784446625943000_0.jpg,1.0
stage0,stage0_002072,images/0720_7/03030_1784446826598250_0.jpg,1,1,1,images/0720_7/03030_1784446826598250_0.jpg,images/0720_7/03030_1784446826598250_0.jpg,1.0
stage0,stage0_002073,images/0720_7/03031_1784446930104847_0.jpg,0,0,1,images/0720_7/03031_1784446930104847_0.jpg,images/0720_7/03031_1784446930104847_0.jpg,1.0
stage0,stage0_002074,images/0720_7/03032_1784446990562291_0.jpg,0,0,1,images/0720_7/03032_1784446990562291_0.jpg,images/0720_7/03032_1784446990562291_0.jpg,1.0
stage0,stage0_002075,images/0720_7/03040_1784447323764382_0.jpg,1,1,1,images/0720_7/03040_1784447323764382_0.jpg,images/0720_7/03040_1784447323764382_0.jpg,1.0
stage0,stage0_002076,images/0720_7/03041_1784447352998931_0.jpg,1,1,1,images/0720_7/03041_1784447352998931_0.jpg,images/0720_7/03041_1784447352998931_0.jpg,1.0
stage0,stage0_002077,images/0720_7/03054_1784447858971522_0.jpg,1,1,1,images/0720_7/03054_1784447858971522_0.jpg,images/0720_7/03054_1784447858971522_0.jpg,1.0
stage0,stage0_002078,images/0720_7/03058_1784448069438025_0.jpg,2,1,1,images/0720_7/03058_1784448069438025_0.jpg,images/0720_7/03058_1784448069438025_0.jpg,1.0
stage0,stage0_002079,images/0720_7/03059_1784448144736597_0.jpg,1,1,1,images/0720_7/03059_1784448144736597_0.jpg,images/0720_7/03059_1784448144736597_0.jpg,1.0
stage0,stage0_002080,images/0720_7/03062_1784448370839658_0.jpg,1,1,1,images/0720_7/03062_1784448370839658_0.jpg,images/0720_7/03062_1784448370839658_0.jpg,1.0
stage0,stage0_002081,images/0720_7/03063_1784448411993668_0.jpg,0,0,1,images/0720_7/03063_1784448411993668_0.jpg,images/0720_7/03063_1784448411993668_0.jpg,1.0
stage0,stage0_002082,images/0720_7/03066_1784448552319706_0.jpg,3,1,1,images/0720_7/03066_1784448552319706_0.jpg,images/0720_7/03066_1784448552319706_0.jpg,1.0
stage0,stage0_002083,images/0720_7/03067_1784448560638172_0.jpg,2,1,1,images/0720_7/03067_1784448560638172_0.jpg,images/0720_7/03067_1784448560638172_0.jpg,1.0
stage0,stage0_002084,images/0720_7/03073_1784449028612267_0.jpg,1,1,1,images/0720_7/03073_1784449028612267_0.jpg,images/0720_7/03073_1784449028612267_0.jpg,1.0
stage0,stage0_002085,images/0720_7/03074_1784449091873045_0.jpg,1,1,1,images/0720_7/03074_1784449091873045_0.jpg,images/0720_7/03074_1784449091873045_0.jpg,1.0
stage0,stage0_002086,images/0720_7/03077_1784449244808888_0.jpg,0,0,1,images/0720_7/03077_1784449244808888_0.jpg,images/0720_7/03077_1784449244808888_0.jpg,1.0
stage0,stage0_002087,images/0720_7/03078_1784449254889312_0.jpg,1,1,1,images/0720_7/03078_1784449254889312_0.jpg,images/0720_7/03078_1784449254889312_0.jpg,1.0
stage0,stage0_002088,images/0720_7/03079_1784449259849892_0.jpg,1,1,1,images/0720_7/03079_1784449259849892_0.jpg,images/0720_7/03079_1784449259849892_0.jpg,1.0
stage0,stage0_002089,images/0720_7/03082_1784449304971904_0.jpg,0,0,1,images/0720_7/03082_1784449304971904_0.jpg,images/0720_7/03082_1784449304971904_0.jpg,1.0
stage0,stage0_002090,images/0720_7/03086_1784449390230339_0.jpg,1,1,1,images/0720_7/03086_1784449390230339_0.jpg,images/0720_7/03086_1784449390230339_0.jpg,1.0
stage0,stage0_002091,images/0720_7/03090_1784449516225960_0.jpg,1,1,1,images/0720_7/03090_1784449516225960_0.jpg,images/0720_7/03090_1784449516225960_0.jpg,1.0
stage0,stage0_002092,images/0720_7/03096_1784449681659004_0.jpg,0,0,1,images/0720_7/03096_1784449681659004_0.jpg,images/0720_7/03096_1784449681659004_0.jpg,1.0
stage0,stage0_002093,images/0720_7/03099_1784449813521057_0.jpg,4,1,1,images/0720_7/03099_1784449813521057_0.jpg,images/0720_7/03099_1784449813521057_0.jpg,1.0
stage0,stage0_002094,images/0720_7/03100_1784449832071044_0.jpg,0,0,1,images/0720_7/03100_1784449832071044_0.jpg,images/0720_7/03100_1784449832071044_0.jpg,1.0
stage0,stage0_002095,images/0720_7/03101_1784449858135432_0.jpg,1,1,1,images/0720_7/03101_1784449858135432_0.jpg,images/0720_7/03101_1784449858135432_0.jpg,1.0
stage0,stage0_002096,images/0720_7/03104_1784449933882060_0.jpg,1,1,1,images/0720_7/03104_1784449933882060_0.jpg,images/0720_7/03104_1784449933882060_0.jpg,1.0
stage0,stage0_002097,images/0720_7/03105_1784449948559450_0.jpg,1,1,1,images/0720_7/03105_1784449948559450_0.jpg,images/0720_7/03105_1784449948559450_0.jpg,1.0
stage0,stage0_002098,images/0720_7/03114_1784450208404144_0.jpg,1,1,1,images/0720_7/03114_1784450208404144_0.jpg,images/0720_7/03114_1784450208404144_0.jpg,1.0
stage0,stage0_002099,images/0720_7/03115_1784450219923505_0.jpg,2,1,1,images/0720_7/03115_1784450219923505_0.jpg,images/0720_7/03115_1784450219923505_0.jpg,1.0
stage0,stage0_002100,images/0720_7/03116_1784450223441148_0.jpg,1,1,1,images/0720_7/03116_1784450223441148_0.jpg,images/0720_7/03116_1784450223441148_0.jpg,1.0
stage0,stage0_002101,images/0720_7/03117_1784450235134509_0.jpg,1,1,1,images/0720_7/03117_1784450235134509_0.jpg,images/0720_7/03117_1784450235134509_0.jpg,1.0
stage0,stage0_002102,images/0720_7/03118_1784450238477152_0.jpg,2,1,1,images/0720_7/03118_1784450238477152_0.jpg,images/0720_7/03118_1784450238477152_0.jpg,1.0
stage0,stage0_002103,images/0720_7/03127_1784450416237545_0.jpg,4,1,1,images/0720_7/03127_1784450416237545_0.jpg,images/0720_7/03127_1784450416237545_0.jpg,1.0
stage0,stage0_002104,images/0720_7/03128_1784450418964200_0.jpg,3,1,1,images/0720_7/03128_1784450418964200_0.jpg,images/0720_7/03128_1784450418964200_0.jpg,1.0
stage0,stage0_002105,images/0720_7/03129_1784450446455551_0.jpg,1,1,1,images/0720_7/03129_1784450446455551_0.jpg,images/0720_7/03129_1784450446455551_0.jpg,1.0
stage0,stage0_002106,images/0720_7/03130_1784450539929232_0.jpg,1,1,1,images/0720_7/03130_1784450539929232_0.jpg,images/0720_7/03130_1784450539929232_0.jpg,1.0
stage0,stage0_002107,images/0720_7/03134_1784450717867605_0.jpg,1,1,1,images/0720_7/03134_1784450717867605_0.jpg,images/0720_7/03134_1784450717867605_0.jpg,1.0
stage0,stage0_002108,images/0720_7/03140_1784450898997641_0.jpg,1,1,1,images/0720_7/03140_1784450898997641_0.jpg,images/0720_7/03140_1784450898997641_0.jpg,1.0
stage0,stage0_002109,images/0720_7/03144_1784450959015652_0.jpg,0,0,1,images/0720_7/03144_1784450959015652_0.jpg,images/0720_7/03144_1784450959015652_0.jpg,1.0
stage0,stage0_002110,images/0720_7/03150_1784451156627395_0.jpg,1,1,1,images/0720_7/03150_1784451156627395_0.jpg,images/0720_7/03150_1784451156627395_0.jpg,1.0
stage0,stage0_002111,images/0720_7/03151_1784451170386694_0.jpg,2,1,1,images/0720_7/03151_1784451170386694_0.jpg,images/0720_7/03151_1784451170386694_0.jpg,1.0
stage0,stage0_002112,images/0720_7/03152_1784451216788411_0.jpg,1,1,1,images/0720_7/03152_1784451216788411_0.jpg,images/0720_7/03152_1784451216788411_0.jpg,1.0
stage0,stage0_002113,images/0720_7/03155_1784451367687451_0.jpg,2,1,1,images/0720_7/03155_1784451367687451_0.jpg,images/0720_7/03155_1784451367687451_0.jpg,1.0
stage0,stage0_002114,images/0720_7/03156_1784451377464089_0.jpg,1,1,1,images/0720_7/03156_1784451377464089_0.jpg,images/0720_7/03156_1784451377464089_0.jpg,1.0
stage0,stage0_002115,images/0720_7/03157_1784451382184737_0.jpg,1,1,1,images/0720_7/03157_1784451382184737_0.jpg,images/0720_7/03157_1784451382184737_0.jpg,1.0
stage0,stage0_002116,images/0720_7/03158_1784451382722455_0.jpg,1,1,1,images/0720_7/03158_1784451382722455_0.jpg,images/0720_7/03158_1784451382722455_0.jpg,1.0
stage0,stage0_002117,images/0720_7/03159_1784451397235740_0.jpg,0,0,1,images/0720_7/03159_1784451397235740_0.jpg,images/0720_7/03159_1784451397235740_0.jpg,1.0
stage0,stage0_002118,images/0720_7/03160_1784451397761459_0.jpg,2,1,1,images/0720_7/03160_1784451397761459_0.jpg,images/0720_7/03160_1784451397761459_0.jpg,1.0
stage0,stage0_002119,images/0720_7/03164_1784451503038487_0.jpg,2,1,1,images/0720_7/03164_1784451503038487_0.jpg,images/0720_7/03164_1784451503038487_0.jpg,1.0
stage0,stage0_002120,images/0720_7/03167_1784451625509522_0.jpg,1,1,1,images/0720_7/03167_1784451625509522_0.jpg,images/0720_7/03167_1784451625509522_0.jpg,1.0
stage0,stage0_002121,images/0720_7/03182_1784451924841600_0.jpg,1,1,1,images/0720_7/03182_1784451924841600_0.jpg,images/0720_7/03182_1784451924841600_0.jpg,1.0
stage0,stage0_002122,images/0720_7/03188_1784452210940677_0.jpg,2,1,1,images/0720_7/03188_1784452210940677_0.jpg,images/0720_7/03188_1784452210940677_0.jpg,1.0
stage0,stage0_002123,images/0720_7/03196_1784452399942107_0.jpg,1,1,1,images/0720_7/03196_1784452399942107_0.jpg,images/0720_7/03196_1784452399942107_0.jpg,1.0
stage0,stage0_002124,images/0720_7/03200_1784452438589739_0.jpg,0,0,1,images/0720_7/03200_1784452438589739_0.jpg,images/0720_7/03200_1784452438589739_0.jpg,1.0
stage0,stage0_002125,images/0720_7/03218_1784452766839825_0.jpg,0,0,1,images/0720_7/03218_1784452766839825_0.jpg,images/0720_7/03218_1784452766839825_0.jpg,1.0
stage0,stage0_002126,images/0720_7/03222_1784452941247118_0.jpg,1,1,1,images/0720_7/03222_1784452941247118_0.jpg,images/0720_7/03222_1784452941247118_0.jpg,1.0
stage0,stage0_002127,images/0720_7/03225_1784453042025068_0.jpg,2,1,1,images/0720_7/03225_1784453042025068_0.jpg,images/0720_7/03225_1784453042025068_0.jpg,1.0
stage0,stage0_002128,images/0720_7/03228_1784453057098070_0.jpg,2,1,1,images/0720_7/03228_1784453057098070_0.jpg,images/0720_7/03228_1784453057098070_0.jpg,1.0
stage0,stage0_002129,images/0720_7/03234_1784453328768125_0.jpg,3,1,1,images/0720_7/03234_1784453328768125_0.jpg,images/0720_7/03234_1784453328768125_0.jpg,1.0
stage0,stage0_002130,images/0720_7/03238_1784453430201001_0.jpg,3,1,1,images/0720_7/03238_1784453430201001_0.jpg,images/0720_7/03238_1784453430201001_0.jpg,1.0
stage0,stage0_002131,images/0720_7/03245_1784453686227069_0.jpg,2,1,1,images/0720_7/03245_1784453686227069_0.jpg,images/0720_7/03245_1784453686227069_0.jpg,1.0
stage0,stage0_002132,images/0720_7/03246_1784453690849197_0.jpg,1,1,1,images/0720_7/03246_1784453690849197_0.jpg,images/0720_7/03246_1784453690849197_0.jpg,1.0
stage0,stage0_002133,images/0720_7/03247_1784453701270073_0.jpg,2,1,1,images/0720_7/03247_1784453701270073_0.jpg,images/0720_7/03247_1784453701270073_0.jpg,1.0
stage0,stage0_002134,images/0720_7/03248_1784453705911200_0.jpg,1,1,1,images/0720_7/03248_1784453705911200_0.jpg,images/0720_7/03248_1784453705911200_0.jpg,1.0
stage0,stage0_002135,images/0720_7/03249_1784453716311077_0.jpg,2,1,1,images/0720_7/03249_1784453716311077_0.jpg,images/0720_7/03249_1784453716311077_0.jpg,1.0
stage0,stage0_002136,images/0720_7/03250_1784453721081203_0.jpg,1,1,1,images/0720_7/03250_1784453721081203_0.jpg,images/0720_7/03250_1784453721081203_0.jpg,1.0
stage0,stage0_002137,images/0720_7/03251_1784453731399081_0.jpg,1,1,1,images/0720_7/03251_1784453731399081_0.jpg,images/0720_7/03251_1784453731399081_0.jpg,1.0
stage0,stage0_002138,images/0720_7/03252_1784453736143206_0.jpg,1,1,1,images/0720_7/03252_1784453736143206_0.jpg,images/0720_7/03252_1784453736143206_0.jpg,1.0
stage0,stage0_002139,images/0720_7/03253_1784453746436085_0.jpg,1,1,1,images/0720_7/03253_1784453746436085_0.jpg,images/0720_7/03253_1784453746436085_0.jpg,1.0
stage0,stage0_002140,images/0720_7/03254_1784453751160209_0.jpg,1,1,1,images/0720_7/03254_1784453751160209_0.jpg,images/0720_7/03254_1784453751160209_0.jpg,1.0
stage0,stage0_002141,images/0720_7/03255_1784453761624089_0.jpg,1,1,1,images/0720_7/03255_1784453761624089_0.jpg,images/0720_7/03255_1784453761624089_0.jpg,1.0
stage0,stage0_002142,images/0720_7/03256_1784453766237212_0.jpg,1,1,1,images/0720_7/03256_1784453766237212_0.jpg,images/0720_7/03256_1784453766237212_0.jpg,1.0
stage0,stage0_002143,images/0720_7/03257_1784453776663093_0.jpg,2,1,1,images/0720_7/03257_1784453776663093_0.jpg,images/0720_7/03257_1784453776663093_0.jpg,1.0
stage0,stage0_002144,images/0720_7/03258_1784453781253215_0.jpg,1,1,1,images/0720_7/03258_1784453781253215_0.jpg,images/0720_7/03258_1784453781253215_0.jpg,1.0
stage0,stage0_002145,images/0720_7/03259_1784453791712097_0.jpg,1,1,1,images/0720_7/03259_1784453791712097_0.jpg,images/0720_7/03259_1784453791712097_0.jpg,1.0
stage0,stage0_002146,images/0720_7/03260_1784453796311218_0.jpg,0,0,1,images/0720_7/03260_1784453796311218_0.jpg,images/0720_7/03260_1784453796311218_0.jpg,1.0
stage0,stage0_002147,images/0720_7/03263_1784453826386224_0.jpg,1,1,1,images/0720_7/03263_1784453826386224_0.jpg,images/0720_7/03263_1784453826386224_0.jpg,1.0
stage0,stage0_002148,images/0720_7/03264_1784453836987109_0.jpg,1,1,1,images/0720_7/03264_1784453836987109_0.jpg,images/0720_7/03264_1784453836987109_0.jpg,1.0
stage0,stage0_002149,images/0720_7/03267_1784453867059117_0.jpg,2,1,1,images/0720_7/03267_1784453867059117_0.jpg,images/0720_7/03267_1784453867059117_0.jpg,1.0
stage0,stage0_002150,images/0720_7/03272_1784453901530239_0.jpg,0,0,1,images/0720_7/03272_1784453901530239_0.jpg,images/0720_7/03272_1784453901530239_0.jpg,1.0
